Date,Author,Verified,Helpful,Title,Body,gpt_status,gpt_reason,BEN ANALYSIS,PAUL ANALYSIS,PATRICK ANALYSIS,DREW ANALYSIS,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on April 13, 2021",Cassi Roosa,yes,yes,Terrible,Read and followed directions and it hardened before I was even done mixing.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R151C8W4JH7QOZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on November 11, 2020",Amazon Customer,yes,yes,It dried up before actual use,Followed all instructions. Step-by-step and it dried before we can put our hands in. Waste of money,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R3349NXTJD5XYN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 13, 2021",Carey&Danielle Richardson,yes,yes,Refund u money it’s been two weeks,Refund u money it’s been two weeks,Violation,"Repetitive text, spam, or unclear content","Yes. Repetitive test. Also seller or Amazon feedback, not product related.","Violation; repetitive text, not a product review at all",,,1,-,-,https://www.amazon.com/gp/customer-reviews/R2BL3U6NV8VXI1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on November 9, 2020",smhpinehurst,yes,yes,Move on if you want any form of jewelry detail,"Both of our  ring details were awful, hence useless. Threw it in trash. So disappointing 😔",Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RWSEKQ2AFMBI8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 11, 2019",Kati PenningtonKati Pennington,yes,yes,Wow.,This was a gift and when I received  the label was shredded off.... little let down. I wouldn’t have sold it like that to begin with.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,https://images-na.ssl-images-amazon.com/images/I/612Wsvmq4CL.jpg,-,https://www.amazon.com/gp/customer-reviews/RNXSEXTOVLQG2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 13, 2018",jodi koretz,yes,yes,Highly disappointed,Followed directions and even watched videos. Dad and kids were ready to go and the product was set before anyone could get their hand in. This was a birthday present for my father to do with his grandsons. All were disappointed.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R2MT03NPHLOGIJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 9, 2020",Paola Rodriguez,yes,yes,instructions not clear,"instructions were not clear , it says mix little by little then dried super fast.money down the drain",Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RSVOZM8EV4HU3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 25, 2020",candy m rotolo,yes,yes,Not easy.,"Not sure if I did anything wrong.. but, followed the directions to a t. And my fingers looked looked so deformed.",Violation,"Repetitive text, spam, or pictures created with symbols",Incorrect. Mistyping and repeating one word once isn't in violation,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R2ILZG0WFCAPF3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on February 6, 2021",Nana,yes,yes,Wouldn't buy again,Did not work. Dried so fast we had no time to do anything.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R34ZSDPJSAXO3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 31, 2020",GavinGavin,yes,yes,Disappointed,It started to harden as soon as we started mixing the other half of the mixture.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,https://images-na.ssl-images-amazon.com/images/I/717e4pRc-bL.jpg,-,https://www.amazon.com/gp/customer-reviews/R24K8XT5N50DT0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 13, 2020",AyeJawnay,yes,yes,Trash!!,This is trash!! I followed instructions and it did not work. Very disappointed! Waste of time and money!!,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RSH18UD7D9CZS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on December 11, 2019",Abraham,yes,yes,Do not recommend,Mixed in step one waited not even a few mins to position our hands and it was too hard to continue to step 2,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R2FL094BOIO4S0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 5, 2019",assaf,yes,yes,hard to follow :(,Really disappointing :(We follow the instructions but the first step solution wasn't uniform ...a lot of chunks that prevent us to get smooth pattern.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RYOLAH50TYCPY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on December 4, 2017",Ola,yes,yes,Make sure your child can stay still long enough,Bummed it didn't work for me. Tried to do it with my son but he couldn't handle how long the mold took to set. We even went through another kit with the same results. Make sure your child can stay long enough!,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R24P1G1T9TIEZQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 4, 2021",Aaron Bussey,yes,yes,Waste of money,Fingers were not formed correctly and molded after,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R35XV4F00KL33I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 28, 2019",Michelle Doney,yes,yes,Bummed,"Loved the idea of this but the cast hardened to fast and even after adding water, it was thick and didn’t make it down into the fingers.",Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R4NB0973EJQKO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on March 21, 2021",WinnieWinnie,yes,yes,Save your money,"When you remove your hand, it will not form shape.",Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,https://images-na.ssl-images-amazon.com/images/I/91k62u-N4IL.jpg,-,https://www.amazon.com/gp/customer-reviews/RK8KO2SW7I8W1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on March 22, 2020",MichaelMichael,yes,yes,Waste,The product did not change color as it should. It instantly turned into solid even with the coldest water.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,https://images-na.ssl-images-amazon.com/images/I/71zp2p2UWUL.jpg,-,https://www.amazon.com/gp/customer-reviews/R2L4PQVOBV4TTF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on March 31, 2021",Blanca,yes,yes,It doesn't work,I don't like this product it did not work,Not in violation,No violation of Amazon guidelines,,Possibly repetitive text,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R1PFXYMO86GPIB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 30, 2021",Aubrea Leikam,yes,yes,Inaccurate times for the mixing. Hardened before we could pour it,Not easy to remove,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R3P3WEPONJ6F8V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 17, 2019",Feleshia Ramsey,yes,yes,Waste of Money,Did not set quicly at all. Young kids can not sit still for 15 minutes to let this set. Was supposed to take 2 minutes tops.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RMONQZ021EE6G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 19, 2020",rondadee,yes,yes,WHAT A MESS!,We ended up with a big mess everywhere...not an easy product to use!  Big waste of money!,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R1LQDJT9KRB6K7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on December 16, 2019",Torie Flores,yes,yes,Don’t buy,Product set way to fast before all of the powder was even in the bucket while mixing. No happy about purchase.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R30OYM6XKK7U1F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 2, 2019",Paige,yes,yes,Incorrect instructions,"This hardened in one second. As soon as we mixed the material, it was already hardened and we couldn’t put our hands in.",Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R2RM24UKKZ7CTT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on January 21, 2021",Amazon Customer,yes,yes,Misleading description,Says large size.  Very misleading-far from being large size.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RKJPN3UPRNEKM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 14, 2020",Mark leach,yes,yes,Dried Immediately! No good!,Hardened immediately upon mixing!! Couldn't use!!  Spent all that money for nothing!,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R1G6XCQMA6VNAU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 8, 2020",Bruce L Bailey,yes,yes,Not as large as expected for the price,Wasn't really large enough for two adult hands simultaneously. Not worth the price,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RITYY0IXROGG0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on November 20, 2019",Earnest  Earnest,yes,yes,Poor quality.,Very poor! In a matter of seconds the mold hardened. Didn't have a chance to put our hands in...,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,https://images-na.ssl-images-amazon.com/images/I/71W6BMHh8kL.jpg,-,https://www.amazon.com/gp/customer-reviews/RZC10S00RWMUZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 7, 2019",david copp,yes,yes,Don't buy.,Sets up way to fast. Used cool water like it said in instructions. Set up before being fully mixed. In less than 2 minutes.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R20OUENG0D1JG5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on September 13, 2020",Alondra Trujillo,yes,yes,Item broken,item came in broken. it was thrown at my door.,Not in violation,No violation of Amazon guidelines,,Clear Violation- shipping/packaging.,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R3DZFBKLBXCS9P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 22, 2019",Lisa L.,yes,yes,Horrible,We just used ours 5 days ago. I just looked at it and there are mold spots all over it. Disgusting.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RRKDTKSBHQOKJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 5, 2020",Anonymous,yes,yes,Don’t buy,Did not work at all and did everything right. Waste of money.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R2B9VGGN7OQIL5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on September 20, 2020",Amazon Customer,yes,yes,Contents missing,Item came already opened and missing contents.,Not in violation,No violation of Amazon guidelines,,Clear Violation- shipping/packaging.,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RWFKVLIQ5AHXJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 19, 2020",KoblihaRadek,yes,yes,Not worked for us,After 1 minute mixing first step wasn't purple and just dried..,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R1X1TAAPA7P5LB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 25, 2020",Amazon Customer,yes,yes,Crap...do not buy this,Crap..waist of time and money. Do not buy this,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/RXA1ELRU4U7B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 16, 2019",Taylor Worley,yes,yes,Not worth it,My wife found the directions so insufficient that we ended up just throwing it away. Waste of money.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R3UXCPC0I8YNVC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 17, 2020",ALICIA M.,yes,yes,Not work,Product dis not work,Not in violation,"No violation of Amazon guidelines, although the review could be considered unhelpful due to lack of detail.",,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/ROYVB1RHY7AUU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 25, 2020",Amazon Customer,yes,yes,Never set up,Never set up. Very disappointed. Waste of money.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R3BDAR0D3A8UTG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on February 22, 2020",Amazon Customer,yes,yes,Does not work.,Set while being mixed.  Did not work at all.,Not in violation,No violation of Amazon guidelines,,Not in violation,,,1,-,-,https://www.amazon.com/gp/customer-reviews/R21APS7SB3CVLR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
